,dates,value,Hour,WeekDay,timestep_sum,peak_volumes,peak_hours,peak_norm,site
0,2019-03-20,1306.094632768362,276,96,24,451.04399999999964,9,0.3597269969666326,ejames
1,2019-03-21,1230.3041666666672,276,120,24,391.20400000000024,8,0.33122229259024705,ejames
2,2019-03-22,1417.304166666667,276,144,24,441.32000000000045,10,0.3243540406816935,ejames
3,2019-03-23,1189.7874999999995,276,168,24,403.91999999999945,11,0.3536345776031431,ejames
4,2019-03-26,1305.8833333333325,276,72,24,451.7919999999996,11,0.3603818615751789,ejames
5,2019-03-27,1208.4874999999997,276,96,24,313.41199999999975,14,0.27014829142488705,ejames
6,2019-03-28,1400.9416666666664,276,120,24,453.2879999999995,10,0.337041156840934,ejames
7,2019-03-29,1660.4041666666662,276,144,24,403.17199999999985,8,0.25293289535429375,ejames
8,2019-03-30,1585.6041666666663,276,168,24,466.752,14,0.3066339066339067,ejames
9,2019-04-02,1248.225,276,72,24,323.88400000000007,11,0.2702871410736579,ejames
10,2019-04-03,1199.9166666666663,276,96,24,483.9559999999998,10,0.4201298701298701,ejames
11,2019-04-04,1256.016666666667,276,120,24,379.9840000000004,10,0.31513647642679915,ejames
12,2019-04-05,1475.741666666666,276,144,24,466.752,9,0.3294614572333686,ejames
13,2019-04-06,1383.0208333333328,276,168,24,434.5879999999998,11,0.32732394366197176,ejames
14,2019-04-09,2195.679166666667,276,72,24,565.488,12,0.2682768998961977,ejames
15,2019-04-10,1104.845833333333,276,96,24,380.7319999999998,9,0.3589603376036626,ejames
16,2019-04-11,1314.4541666666664,276,120,24,346.32399999999956,19,0.2744516893894484,ejames
17,2019-04-12,1193.6833333333338,276,144,24,382.97599999999983,9,0.33420365535248014,ejames
18,2019-04-13,1313.6750000000006,276,168,24,364.2760000000002,13,0.2888493475682088,ejames
19,2019-04-16,1206.9427083333333,276,72,24,325.38,13,0.28082318875602524,ejames
20,2019-04-17,1210.0468749999998,276,96,24,415.8880000000002,9,0.35801643359201846,ejames
21,2019-04-18,1249.7968750000007,276,120,24,354.55200000000025,8,0.29550802005325866,ejames
22,2019-04-19,1295.7541666666668,276,144,24,362.7799999999998,11,0.2916416115453997,ejames
23,2019-04-20,1102.5208333333333,276,168,24,388.96000000000015,13,0.36749116607773863,ejames
24,2019-04-23,1251.3416666666667,276,72,24,350.064,12,0.29140722291407223,ejames
25,2019-04-24,1152.3874999999996,276,96,24,279.004,12,0.25219743069641665,ejames
26,2019-04-25,1246.6666666666677,276,120,24,434.5880000000004,9,0.3631250000000001,ejames
27,2019-04-26,1369.7750000000012,276,144,24,378.48799999999983,9,0.2878270762229803,ejames
28,2019-04-27,1234.2010416666665,276,168,24,380.7319999999998,9,0.3213381126285307,ejames
29,2019-04-30,1488.2083333333337,276,72,24,468.99600000000004,9,0.3282722513089004,ejames
30,2019-05-01,1432.8875,276,96,24,396.44000000000034,11,0.2882001087547583,ejames
31,2019-05-02,1206.1645833333328,276,120,24,304.4359999999998,17,0.2629167177641249,ejames
32,2019-05-03,1310.5583333333338,276,144,24,388.2120000000006,7,0.30856123662306817,ejames
33,2019-05-04,1284.8458333333333,276,168,24,390.45600000000024,10,0.3165554881746515,ejames
34,2019-05-07,1245.1083333333331,276,72,24,415.8880000000004,8,0.3479349186483107,ejames
35,2019-05-08,1277.8468750000013,276,96,24,308.18900000000036,19,0.2512274472114145,ejames
36,2019-05-09,1207.708333333333,276,120,24,391.2040000000002,8,0.3374193548387099,ejames
37,2019-05-10,1283.2875,276,144,24,385.21999999999986,9,0.312689738919247,ejames
38,2019-05-11,1268.4833333333333,276,168,24,327.624,14,0.2690417690417691,ejames
39,2019-05-14,1136.025000000001,276,72,24,345.5760000000006,10,0.3168724279835394,ejames
40,2019-05-15,1294.1958333333343,276,96,24,374.7480000000006,9,0.30162552679108995,ejames
41,2019-05-16,1125.117708333333,276,120,24,317.1519999999996,9,0.29362853701418246,ejames
42,2019-05-17,1298.870833333334,276,144,24,443.5640000000002,10,0.3557288542291541,ejames
43,2019-05-18,966.9354166666664,276,168,24,258.80799999999994,12,0.27881041693149966,ejames
44,2019-05-21,1135.245833333333,276,72,24,278.25599999999986,13,0.2553191489361702,ejames
45,2019-05-22,1176.5416666666665,276,96,24,378.4879999999998,10,0.3350993377483443,ejames
46,2019-05-23,1144.5958333333333,276,120,24,359.7879999999996,10,0.32743362831858375,ejames
47,2019-05-24,1058.1083333333331,276,144,24,284.98799999999983,11,0.2805596465390278,ejames
48,2019-05-25,1026.9416666666666,276,168,24,252.07600000000002,15,0.2556904400606981,ejames
49,2019-05-28,1189.0083333333337,276,72,24,297.70399999999995,17,0.2608125819134992,ejames
50,2019-05-29,1581.7083333333333,276,96,24,385.9679999999996,21,0.2541871921182264,ejames
51,2019-05-30,1733.6333333333341,276,120,24,418.8800000000004,21,0.2516872079832338,ejames
52,2019-05-31,1597.3052083333334,276,144,24,378.48799999999983,10,0.24682717571847884,ejames
53,2019-06-01,1477.3000000000002,276,168,24,391.20400000000035,11,0.2758438818565403,ejames
54,2019-06-19,1232.6416666666676,276,96,24,368.7640000000002,8,0.31163084702907706,ejames
55,2019-06-20,1245.1083333333327,276,120,24,444.31199999999944,9,0.37171464330412984,ejames
56,2019-06-21,1136.0250000000003,276,144,24,351.55999999999995,8,0.3223593964334704,ejames
57,2019-06-22,1182.7749999999999,276,168,24,291.7199999999996,10,0.2569169960474305,ejames
58,2019-06-25,1464.807291666668,276,72,24,412.1480000000004,9,0.29309031691455434,ejames
59,2019-06-26,1676.7666666666657,276,96,24,450.2959999999998,21,0.2797397769516729,ejames
60,2019-06-27,1367.4375,276,120,24,402.4240000000002,9,0.30655270655270667,ejames
61,2019-06-28,1623.7968749999998,276,144,24,765.9519999999997,10,0.49135866619195606,ejames
62,2019-06-29,1148.4916666666666,276,168,24,407.6599999999998,10,0.3697421981004069,ejames
63,2019-07-02,1446.9124999999992,276,72,24,444.3119999999994,12,0.3198707592891758,ejames
64,2019-07-03,981.7520833333341,276,96,24,244.59600000000017,11,0.25952325879963756,ejames
65,2019-07-05,1151.6083333333336,276,144,24,290.2240000000004,14,0.262516914749662,ejames
66,2019-07-06,1038.6291666666662,276,168,24,317.90000000000003,10,0.31882970742685696,ejames
67,2019-07-09,998.8916666666663,276,72,24,297.70399999999984,9,0.3104524180967238,ejames
68,2019-07-10,1111.8708333333334,276,96,24,349.31600000000026,9,0.3272599859845833,ejames
69,2019-07-11,1200.6958333333334,276,120,24,409.90399999999977,9,0.3556132381570407,ejames
70,2019-07-12,1059.666666666667,276,144,24,281.248,11,0.276470588235294,ejames
71,2019-07-13,959.1541666666667,276,168,24,285.73599999999993,10,0.31031681559707547,ejames
72,2019-07-16,1358.1010416666672,276,72,24,427.869,11,0.3281765209848002,ejames
73,2019-07-17,1094.7291666666667,276,96,24,360.5359999999998,11,0.34306049822064033,ejames
74,2019-07-18,952.9208333333332,276,120,24,317.90000000000003,8,0.34750613246116113,ejames
75,2019-07-19,1156.2833333333326,276,144,24,373.25199999999955,8,0.3362533692722371,ejames
76,2019-07-20,1195.241666666667,276,168,24,338.09599999999995,11,0.2946544980443284,ejames
77,2019-07-23,1161.7375000000006,276,72,24,368.7640000000004,9,0.33065057008718995,ejames
78,2019-07-24,1036.2916666666665,276,96,24,338.0959999999998,10,0.3398496240601502,ejames
79,2019-07-25,1332.374999999999,276,120,24,322.3879999999996,12,0.25204678362573085,ejames
80,2019-07-26,1243.55,276,144,24,365.77200000000005,8,0.30639097744360905,ejames
81,2019-07-27,1263.0291666666667,276,168,24,301.444,10,0.24861196792103643,ejames
82,2019-07-30,1227.9406249999993,276,72,24,418.13199999999966,10,0.35470295370891125,ejames
83,2019-07-31,1406.3958333333328,276,96,24,363.52799999999996,7,0.26925207756232694,ejames
84,2019-08-01,1096.2874999999997,276,120,24,380.7319999999998,9,0.3617626154939587,ejames
85,2019-08-02,1113.430208333333,276,144,24,338.097,9,0.3163057480963951,ejames
86,2019-08-03,1072.133333333334,276,168,24,357.5440000000002,10,0.3473837209302326,ejames
87,2019-08-06,1144.5958333333338,276,72,24,321.64,11,0.29271613342409797,ejames
88,2019-08-07,1056.55,276,96,24,314.15999999999997,7,0.3097345132743363,ejames
89,2019-08-08,1205.3604166666662,276,120,24,304.4380000000002,9,0.26309385332533697,ejames
90,2019-08-09,1157.037499999999,276,144,24,293.96399999999943,14,0.2646521828376346,ejames
91,2019-08-10,1173.4250000000002,276,168,24,418.1320000000002,10,0.37118193891102264,ejames
92,2019-08-13,1141.4666666666674,276,72,24,293.964,7,0.268262323326714,ejames
93,2019-08-14,1131.35,276,96,24,271.5240000000004,10,0.25000000000000033,ejames
94,2019-08-15,1259.9125,276,120,24,324.63199999999983,7,0.26839826839826825,ejames
95,2019-08-16,1192.904166666666,276,144,24,348.5679999999996,8,0.3043762246897452,ejames
96,2019-08-17,1189.0083333333334,276,168,24,406.912,10,0.3564875491480996,ejames
97,2019-08-20,1188.2291666666672,276,72,24,325.38000000000056,17,0.28524590163934466,ejames
98,2019-08-21,1333.933333333332,276,96,24,323.8839999999996,10,0.2529205607476635,ejames
99,2019-08-22,1134.4406250000002,276,120,24,262.54799999999955,8,0.24107696248977287,ejames
100,2019-08-23,1266.926041666668,276,144,24,336.61300000000017,9,0.276763228582305,ejames
101,2019-08-24,1208.4875000000006,276,168,24,430.0999999999998,18,0.37072856221792355,ejames
102,2019-08-27,1296.5333333333333,276,72,24,362.0320000000002,10,0.2908653846153848,ejames
103,2019-08-28,1078.3802083333335,276,96,24,276.75999999999993,9,0.267337683350318,ejames
104,2019-08-29,1079.9645833333332,276,120,24,293.2159999999998,12,0.2828179164826006,ejames
105,2019-08-30,1122.7927083333336,276,144,24,406.91200000000015,9,0.37751106105404963,ejames
106,2019-08-31,1014.4760416666667,276,168,24,376.245,10,0.3863293551576809,ejames
107,2019-09-03,1044.8364583333332,276,72,24,256.56399999999996,8,0.25578564428444245,ejames
108,2019-09-04,1087.716666666666,276,96,24,360.5359999999998,10,0.3452722063037249,ejames
109,2019-09-05,1027.405084745763,276,120,24,347.0720000000002,9,0.3518897645156165,ejames
110,2019-09-06,956.0375,276,144,24,299.94799999999975,10,0.32681336593317006,ejames
111,2019-09-07,1086.1583333333333,276,168,24,334.35600000000017,10,0.3206599713055956,ejames
112,2019-09-10,1070.5750000000005,276,72,24,306.6800000000004,9,0.2983988355167396,ejames
113,2019-09-11,1161.7375000000002,276,96,24,346.3240000000002,8,0.3105298457411134,ejames
114,2019-09-12,1312.0906249999998,276,120,24,394.1959999999998,9,0.31295157934181045,ejames
115,2019-09-13,1324.5833333333344,276,144,24,359.04,10,0.28235294117647036,ejames
116,2019-09-14,1186.6708333333333,276,168,24,366.5200000000002,12,0.3217334208798426,ejames
117,2019-09-17,1282.5083333333343,276,72,24,352.30800000000056,17,0.28614823815309864,ejames
118,2019-09-18,1132.9083333333342,276,96,24,305.9320000000006,8,0.2812929848693263,ejames
119,2019-09-19,1278.6124999999997,276,120,24,348.56800000000027,12,0.28397318708104835,ejames
120,2019-09-20,1526.3875000000003,276,144,24,495.924,12,0.3384379785604899,ejames
121,2019-09-21,1238.0958333333338,276,168,24,370.26,9,0.3115166771554435,ejames
122,2019-09-24,1259.9124999999995,276,72,24,287.23199999999974,12,0.23747680890538023,ejames
123,2019-09-25,1159.4000000000003,276,96,24,299.20000000000005,10,0.2688172043010752,ejames
124,2019-09-26,1698.5833333333328,276,120,24,518.364,19,0.31788990825688085,ejames
125,2019-09-27,1495.9999999999995,276,144,24,323.8839999999998,6,0.22552083333333325,ejames
126,2019-09-28,1055.770833333333,276,168,24,317.9,8,0.31365313653136534,ejames
127,2019-10-01,1046.4208333333324,276,72,24,362.7799999999998,8,0.361131794489948,ejames
128,2019-10-02,1372.8791666666668,276,96,24,350.8120000000002,14,0.26617722487108914,ejames
129,2019-10-03,1372.1124999999995,276,120,24,362.03200000000015,15,0.27484383872799567,ejames
130,2019-10-04,1284.066666666666,276,144,24,344.82799999999986,10,0.2797330097087379,ejames
131,2019-10-05,1281.7291666666658,276,168,24,514.6239999999996,10,0.4182370820668692,ejames
132,2019-10-08,1509.2458333333334,276,72,24,401.676,14,0.2772328342798141,ejames
133,2019-10-09,1205.3708333333338,276,96,24,383.72400000000005,9,0.3316095669036845,ejames
134,2019-10-10,1076.0291666666665,276,120,24,285.73600000000016,8,0.2766111513396092,ejames
135,2019-10-11,1245.1083333333338,276,144,24,338.84400000000056,9,0.28347934918648343,ejames
136,2019-10-12,1243.5500000000004,276,168,24,395.6920000000002,10,0.3314536340852131,ejames
137,2019-10-15,1295.7541666666662,276,72,24,353.05600000000015,7,0.28382441371016265,ejames
138,2019-10-16,1224.0718750000005,276,96,24,307.42800000000017,11,0.2616165819511212,ejames
139,2019-10-17,1397.0458333333338,276,120,24,315.65600000000035,13,0.23535973229224783,ejames
140,2019-10-18,2166.0843750000004,276,144,24,834.0200000000003,10,0.4010789438123036,ejames
141,2019-10-19,1542.7500000000002,276,168,24,507.14399999999995,9,0.3424242424242423,ejames
142,2019-10-22,1241.9916666666672,276,72,24,307.428,14,0.2578419071518192,ejames
143,2019-10-23,1231.0833333333328,276,96,24,373.2519999999996,9,0.3158227848101264,ejames
144,2019-10-24,1096.2875000000006,276,120,24,317.15200000000004,10,0.30135039090262966,ejames
145,2019-10-25,1271.5999999999995,276,144,24,425.6119999999998,11,0.34865196078431365,ejames
146,2019-10-26,1086.1583333333328,276,168,24,327.62399999999957,10,0.31420373027259657,ejames
147,2019-10-29,1321.4666666666667,276,72,24,406.9119999999996,8,0.3207547169811318,ejames
148,2019-10-30,1192.904166666667,276,96,24,346.32400000000007,10,0.3024167210973219,ejames
149,2019-10-31,1214.7343750000002,276,120,24,364.2760000000001,9,0.3123762482367116,ejames
150,2019-11-01,1071.3541666666672,276,144,24,286.4839999999998,8,0.27854545454545426,ejames
151,2019-11-02,1164.8541666666665,276,168,24,341.0880000000001,11,0.30501672240802685,ejames
152,2019-11-05,1328.479166666667,276,72,24,397.1879999999998,14,0.31143695014662737,ejames
153,2019-11-06,1457.8208333333337,276,96,24,381.48,14,0.2725815072153928,ejames
154,2019-11-07,1383.0208333333333,276,120,24,383.72400000000005,9,0.28901408450704225,ejames
155,2019-11-08,1359.6458333333328,276,144,24,450.2959999999998,9,0.3449856733524355,ejames
156,2019-11-09,1132.9083333333335,276,168,24,394.1959999999999,10,0.36244841815680867,ejames
157,2019-11-12,1212.383333333334,276,72,24,335.85200000000026,8,0.2885604113110541,ejames
158,2019-11-13,1277.8333333333328,276,96,24,329.868,11,0.2689024390243903,ejames
159,2019-11-14,1201.4750000000001,276,120,24,296.9559999999996,18,0.25745784695201,ejames
160,2019-11-15,1354.9708333333335,276,144,24,383.72400000000016,10,0.29499712478435897,ejames
161,2019-11-16,1161.737499999999,276,168,24,324.6319999999996,9,0.29107981220657264,ejames
162,2019-11-19,1249.7968750000005,276,72,24,451.0440000000006,10,0.37593108880193066,ejames
163,2019-11-20,1259.133333333333,276,96,24,334.3560000000001,14,0.27660891089108924,ejames
164,2019-11-21,1403.2791666666662,276,120,24,409.90399999999977,19,0.30427540255413654,ejames
165,2019-11-22,1397.8250000000003,276,144,24,356.796,11,0.265886287625418,ejames
166,2019-11-23,1312.8958333333333,276,168,24,427.85599999999977,9,0.3394658753709197,ejames
167,2019-11-26,1488.2083333333323,276,72,24,389.7079999999998,8,0.27277486910994764,ejames
168,2019-11-27,1562.9708333333328,276,96,24,499.6279999999998,9,0.332984993855185,ejames
169,2019-11-29,1293.4166666666667,276,144,24,299.19999999999976,10,0.24096385542168655,ejames
170,2019-11-30,1195.241666666667,276,168,24,384.47199999999964,9,0.3350717079530635,ejames
171,2019-12-03,1461.7166666666672,276,72,24,415.14000000000016,18,0.2958422174840085,ejames
172,2019-12-04,1154.7250000000001,276,96,24,335.10400000000016,9,0.30229419703103927,ejames
173,2019-12-05,1397.8260416666667,276,120,24,412.89599999999996,10,0.3076920783985251,ejames
174,2019-12-06,1350.2968750000002,276,144,24,366.5209999999998,10,0.2827472353687651,ejames
175,2019-12-07,1274.7166666666667,276,168,24,273.76799999999986,12,0.22371638141809277,ejames
176,2019-12-10,1280.1708333333333,276,72,24,406.91199999999964,7,0.33110164333536185,ejames
177,2019-12-11,1224.070833333334,276,96,24,392.7,13,0.33418204964990444,ejames
178,2019-12-12,1263.0291666666662,276,120,24,371.75599999999986,10,0.3066008636644047,ejames
179,2019-12-13,1561.4635416666665,276,144,24,482.45999999999935,9,0.3218534961524474,ejames
180,2019-12-14,1529.5041666666657,276,168,24,350.8119999999996,11,0.23892002037697388,ejames
181,2019-12-17,1216.2812500000002,276,72,24,347.82000000000016,15,0.2978854602913594,ejames
182,2019-12-18,1406.3958333333333,276,96,24,465.2560000000002,11,0.3445983379501386,ejames
183,2019-12-19,1397.8249999999998,276,120,24,332.8599999999997,16,0.24804905239687824,ejames
184,2019-12-20,1026.9416666666666,276,144,24,307.4279999999998,16,0.3118361153262518,ejames
185,2019-12-21,1049.5375000000001,276,168,24,260.304,9,0.25835189309576834,ejames
186,2019-12-24,1137.5833333333335,276,72,24,286.48400000000004,14,0.2623287671232877,ejames
187,2019-12-26,1066.7062499999997,276,120,24,299.9739999999996,18,0.2929324888334219,ejames
188,2019-12-27,989.56875,276,144,24,276.03800000000024,10,0.29057059788249534,ejames
189,2019-12-28,1238.875,276,168,24,270.02799999999974,12,0.22704402515723252,ejames
190,2019-12-31,1386.9166666666672,276,72,24,379.23600000000056,13,0.2848314606741576,ejames
191,2020-01-02,938.1302083333328,276,120,24,242.352,11,0.2690991056012349,ejames
192,2020-01-03,1246.6666666666667,276,144,24,335.8520000000004,10,0.28062500000000035,ejames
193,2020-01-04,1056.5374999999992,276,168,24,328.37199999999945,11,0.32375014295911536,ejames
194,2020-01-07,1316.7916666666674,276,72,24,435.33600000000007,11,0.3443786982248519,ejames
195,2020-01-08,1184.3333333333326,276,96,24,332.11199999999997,15,0.2921052631578949,ejames
196,2020-01-09,1146.9333333333332,276,120,24,347.82000000000016,10,0.315896739130435,ejames
197,2020-01-10,1337.0499999999993,276,144,24,295.4599999999997,11,0.23018648018648008,ejames
198,2020-01-11,1235.7583333333334,276,168,24,339.5920000000004,10,0.28625472887768005,ejames
199,2020-01-14,1244.3291666666669,276,72,24,354.5520000000002,17,0.29680651221039456,ejames
200,2020-01-15,1358.8666666666675,276,96,24,379.23600000000005,9,0.2907110091743118,ejames
201,2020-01-16,1104.8583333333336,276,120,24,292.4680000000002,12,0.27574047954866027,ejames
202,2020-01-17,1332.3750000000002,276,144,24,379.23600000000005,18,0.29649122807017547,ejames
203,2020-01-18,1090.8333333333335,276,168,24,299.9480000000002,13,0.28642857142857153,ejames
204,2020-01-21,1350.2958333333336,276,72,24,348.56800000000027,16,0.26889786497403356,ejames
205,2020-01-22,1294.975,276,96,24,342.584,7,0.27557160048134777,ejames
206,2020-01-23,1016.0333333333333,276,120,24,266.288,11,0.27300613496932513,ejames
207,2020-01-24,1252.1208333333334,276,144,24,359.7879999999998,10,0.2993154947106408,ejames
208,2020-01-25,1362.803125000001,276,168,24,498.16800000000063,11,0.3807776710227314,ejames
209,2020-01-28,1648.690625,276,72,24,558.7559999999994,17,0.3530301508204424,ejames
210,2020-01-29,1439.9000000000003,276,96,24,421.872,9,0.30519480519480513,ejames
211,2020-01-30,1402.4999999999984,276,120,24,375.49599999999964,9,0.27888888888888896,ejames
212,2020-01-31,1473.4052083333336,276,144,24,415.14000000000004,7,0.2934952975286132,ejames
213,2020-02-01,977.0770833333324,276,168,24,261.0519999999998,14,0.27830881647430583,ejames
